title	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Counts of people diagnosed with Dengue without warning signs in Honduras as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/HN.722862003	csv	Tycho 2.0 format	Honduras	4970	HN	null	HND
Counts of people diagnosed with Dengue hemorrhagic fever in Haiti as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/HT.20927009	csv	Tycho 2.0 format	Haiti	4989	HT	null	HTI
Counts of people diagnosed with Dengue in Haiti as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/HT.38362002	csv	Tycho 2.0 format	Haiti	4989	HT	null	HTI
Counts of people diagnosed with Dengue without warning signs in Haiti as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/HT.722862003	csv	Tycho 2.0 format	Haiti	4989	HT	null	HTI
Counts of people diagnosed with Dengue hemorrhagic fever in Indonesia as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/ID.20927009	csv	Tycho 2.0 format	Indonesia	4973	ID	null	IDN
Counts of people diagnosed with Dengue in Indonesia as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/ID.38362002	csv	Tycho 2.0 format	Indonesia	4973	ID	null	IDN
Counts of people diagnosed with Dengue without warning signs in Indonesia as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/ID.722862003	csv	Tycho 2.0 format	Indonesia	4973	ID	null	IDN
Counts of people diagnosed with Dengue in India as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/IN.38362002	csv	Tycho 2.0 format	India	5180	IN	null	IND
Counts of people diagnosed with Dengue without warning signs in India as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/IN.722862003	csv	Tycho 2.0 format	India	5180	IN	null	IND
Counts of people diagnosed with Dengue hemorrhagic fever in Jamaica as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/JM.20927009	csv	Tycho 2.0 format	Jamaica	4999	JM	null	JAM
Counts of people diagnosed with Dengue in Jamaica as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/JM.38362002	csv	Tycho 2.0 format	Jamaica	4999	JM	null	JAM
Counts of people diagnosed with Dengue without warning signs in Jamaica as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/JM.722862003	csv	Tycho 2.0 format	Jamaica	4999	JM	null	JAM
Counts of people diagnosed with Dengue in Japan as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/JP.38362002	csv	Tycho 2.0 format	Japan	5068	JP	null	JPN
Counts of people diagnosed with Dengue without warning signs in Japan as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/JP.722862003	csv	Tycho 2.0 format	Japan	5068	JP	null	JPN
Counts of people diagnosed with Dengue hemorrhagic fever in Cambodia as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KH.20927009	csv	Tycho 2.0 format	Cambodia	5140	KH	null	KHM
Counts of people diagnosed with Dengue in Cambodia as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KH.38362002	csv	Tycho 2.0 format	Cambodia	5140	KH	null	KHM
Counts of people diagnosed with Dengue without warning signs in Cambodia as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KH.722862003	csv	Tycho 2.0 format	Cambodia	5140	KH	null	KHM
Counts of people diagnosed with Dengue hemorrhagic fever in Kiribati as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KI.20927009	csv	Tycho 2.0 format	Kiribati	4950	KI	null	KIR
Counts of people diagnosed with Dengue in Kiribati as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KI.38362002	csv	Tycho 2.0 format	Kiribati	4950	KI	null	KIR
Counts of people diagnosed with Dengue without warning signs in Kiribati as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KI.722862003	csv	Tycho 2.0 format	Kiribati	4950	KI	null	KIR
Counts of people diagnosed with Dengue hemorrhagic fever in Saint Kitts and Nevis as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KN.20927009	csv	Tycho 2.0 format	Saint Kitts and Nevis	5148	KN	null	KNA
Counts of people diagnosed with Dengue in Saint Kitts and Nevis as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KN.38362002	csv	Tycho 2.0 format	Saint Kitts and Nevis	5148	KN	null	KNA
Counts of people diagnosed with Dengue without warning signs in Saint Kitts and Nevis as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KN.722862003	csv	Tycho 2.0 format	Saint Kitts and Nevis	5148	KN	null	KNA
Counts of people diagnosed with Dengue hemorrhagic fever in South Korea as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KR.20927009	csv	Tycho 2.0 format	South Korea	4951	KR	null	KOR
Counts of people diagnosed with Dengue in South Korea as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KR.38362002	csv	Tycho 2.0 format	South Korea	4951	KR	null	KOR
Counts of people diagnosed with Dengue hemorrhagic fever in Cayman Islands as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KY.20927009	csv	Tycho 2.0 format	Cayman Islands	5145	KY	null	CYM
Counts of people diagnosed with Dengue in Cayman Islands as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KY.38362002	csv	Tycho 2.0 format	Cayman Islands	5145	KY	null	CYM
Counts of people diagnosed with Dengue without warning signs in Cayman Islands as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/KY.722862003	csv	Tycho 2.0 format	Cayman Islands	5145	KY	null	CYM
Counts of people diagnosed with Dengue hemorrhagic fever in Laos as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/LA.20927009	csv	Tycho 2.0 format	Laos	5133	LA	null	LAO
Counts of people diagnosed with Dengue in Laos as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/LA.38362002	csv	Tycho 2.0 format	Laos	5133	LA	null	LAO
Counts of people diagnosed with Dengue without warning signs in Laos as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/LA.722862003	csv	Tycho 2.0 format	Laos	5133	LA	null	LAO
